track_id,artist,song,favorites
10b18,La Roux,Bulletproof (HYPER CRUSH Remix),5622
16qnb,Zeds Dead,Rude Boy (Mr. Vega Angry Bass Monster Re...,722
1ntqv,Hoodie Allen,Hey Now (prod. by Something Silent),3526
13x0b,Kristoff Krane,Work (feat. Slug),1276
1kh8d,Bassnectar,Do It Like This (feat. ill.Gates),1805
zv3t,Dan Black feat. Kid Cudi,Symphonies (Dada Life Remix),3146
syn9,Super Mash Bros.,Livin The Dream (I'm On A Float),4698
20g97,Craig Mack,Flava In Ya Ear (Benji Boko Remix),5198
1g1eq,Sharon Van Etten,Serpents,1897
2f4ct,Flume,Smoke And Retribution feat. Vince Staple...,12308
2acty,MØ,Say You'll Be There (Absence Remix),9983
25d7v,Hippie Sabotage,Stay High (Alex Aark Bootleg),765
2deyr,Stars,A Simple Song,30
26k8n,Jake Bugg,Me & You (The Young Professionals Remix),117
1x2b8,Real Magic,Dancing On My Own (Robyn Cover),3835
27s37,Galantis,Runaway (U & I) (Lash Remix),2737
2fsef,KIll J,Coda,271
272ye,Twista,Overnight Celebrity (Milk N Cookies Remi...,7132
2dkf5,Bee’s Knees,Love Will Never Do (Janet Jackson Cover)...,273
2b0cb,Club cheval,From The Basement To The Roof (Oliver Re...,2561
23k9r,chrome sparks,goddess,4506
2a0kg,Grimes,REALiTi,5993
2fcrn,DAFUNIKS,Soul Searching Feat Particle Man,68
2cz6t,Work Drugs,Stars,15
28z7v,SNBRN,Raindrops feat. Kerli,5980
2b9qn,Major Lazer,Too Original (feat. Elliphant & Jovi Roc...,797
16nqk,La Femme,Sur La Planche,3219
2j0jh,Lilt,Wait No More,13
2e2t3,O Mer,Now I'm Alive,1610
2ddpb,Easy Star All-Stars,The Great Gig In The Sky,21
dq32,Seabear,Seashell,1509
kqf1,Coeur de pirate,Comme des enfants,8230
14nnw,Florence + The Machine,You've Got the Love (XX Remix/Surecut Ki...,3086
1yf0w,Kishi Bashi,Philosophize In It! Chemicalize With It!,1940
1yj2f,Lorde,Million Dollar Bills ( EASY GIRL REMIX),7271
1qa2s,Tame Impala,Feels Like We Only Go Backwards,10062
1h70f,Jay-Z,Jay-Z feat. Blue Ivy Carter,3951
11c0a,Flight Facilities,Crave You feat. Giselle (Version 2),3087
1bev8,jj,no one can touch us tonight,1273
6qcd,Beirut,Elephant Gun,5043
1a42b,Rubblebucket,Silly Fathers,463
18pmm,The Five One,Closing Time,4829
1gdwp,Theophilus London,I Stand Alone (Skream Remix),2558
1nefe,Miner,Hey Love,3059
1hf0w,The Oh Hello's,Hello My Old Heart,5509
1bk8y,Nero Ft. Sub Focus,Promises,4386
10txx,Crookers,Cooler Couleur (Feat. Yelle),5350
1d1g5,Pretty Lights,Country Roads,18305
1ca62,Pretty Lights,I Know The Truth (Bonnaroo 2011),1996
1aea1,Zeds Dead,1975,8084
1ct3q,Beirut,Santa Fe,6257
1c9pg,Orna,The Anthem (Flume Remix),3381
1djfv,Knife Party feat. Skrillex,Zoology,2908
1g79m,Lana Del Rey,Born To Die,3969
1dyef,The Lighthouse and The Whaler,Venice,5242
27qph,Whilk and Misky,Babe I'm Yours,16207
1zx8b,chelsea lankes,GHOST,5859
2akz6,Day Wave,Drag,3984
29kk3,Alex Adair,Make Me Feel Better (Don Diablo & CID Re...,2269
29hae,AURORA,Runaway,764
286cp,Empire Of The Sun,Wandering Star,6933
2841g,AURORA,Under Stars,500
2869a,Purity Ring,Push Pull,6821
26y9b,Ben Sollee,Letting Go (Thomas Jack Remix),7657
1y2rj,HIGHS,Harvest,43
1zeb0,Twin Forks Music,Something We Just Know,36
29q28,The Tallest Man On Earth,Sagres,3217
2afr6,Trails and Ways,Skeletons,5868
1yhcv,London Grammar,Wasting My Young Years (Sound Remedy Rem...,6844
25xwj,Mansions On The Moon,Somewhere Else Tonight,7018
22s3b,Wildlife,Lightning Tent,71
25kkh,Andrew McMahon in the Wilderness,Cecilia and the Satellite,717
285w9,The Strumbellas,Home Sweet Home,70
22eqh,Craig Cardiff,Love Is Louder Than All This Noise - Par...,20
1zkga,The Head and The Heart,Another Story,4485
29zw5,Ed Sheeran,Coco (Hitimpulse Remix),12358
28ved,RÉN,Sunflowers In The Sky,603
x1sw,Cold War Kids,Audience Of One,4120
sm2d,Discovery,I Want You Back,2068
zd1v,Boys Noize,Jeffer (BeatauCue Vocal Mix),864
z4dq,M.I.A.,Paper Planes (DFA Remix),3209
y006,Lil' Wayne,Drop The World (Feat. Eminem),5715
rmg6,The Hood Internet,Comfortable Up Here (Lil Wayne vs Röykso...,6316
sg2z,Santigold,You'll Find A Way Player (feat. Andre 30...,935
1fnp8,Adele,Someone Like You (Thomas Gold & Mark Men...,1393
y1mg,Massive Attack,Paradise Circus,4318
2d3hy,Chordashian,Bye Bye,1146
2dwf1,Geographer,I Know What I Know,151
29w9d,Halsey,Ghost (Lost Kings Remix),6852
2d501,Chromatics,Shadow,1614
270ae,José González,Heartbeats (Filous & Mount Remix),17184
2d5tv,Owl City Feat. Aloe Blacc,The Verge (Halogen Remix),5365
26bav,George Maple,Talk Talk,5027
11aeg,Foals,This Orient,1852
13h5r,Amanda Palmer,High and Dry,218
8ywe,Interpol,The Heinrich Maneuver,331
b7mg,Interpol,Stella Was A Diver And She Was Always Do...,819
13ngc,Bravestation,White Wolves,426
8h93,Camera Obscura,Super Trouper,201
13n1p,Amanda Palmer,Idioteque (Radiohead Cover),1019
1fx7b,Adrian Lux feat. The Good Natured,Alive (Basto Remix),798
1ece4,Porter Robinson,Vandalism (feat. Amba Shepherd),685
c0hj,The Kooks,All That She Wants,2050
1e5ns,M83,Raconte-Moi Une Histoire,3940
1gff6,Metric,Collect Call (Adventure Club Dubstep Rem...,13506
16ed4,Girl Talk,Oh No,6258
15dvp,Wolfgang Gartner,Illmerica (Extended Mix),3967
1n590,Little Dragon,Sunshine,4236
w39p,Generationals,Faces in the Dark,792
tqrt,Desire,Don't Call,475
1j6kp,Softwar,This Time Around,139
1eqam,Wolfgang Gartner,The American Epic (PrototypeRaptor Bootl...,1916
1tvgg,Rihanna,Stay (Marius Hörsturz Edit),100
1hgq4,Buraka Som Sistema,Candonga,134
1j1yp,Softwar,Constellations,47
15fg2,Kanye West,"Lord Lord Lord (feat. Mos Def, Swizz Bea...",2311
14ecx,TAI feat. Steve Aoki,Paradise Poltergeist (GTRONIC Remix),159
15p7s,The Bloody Beetroots,New Noise (Haydn Hoffman Remix),888
1s5d9,Lana Del Rey,Back to The Basics (UNRELEASED),3119
1fk81,Alex McGhee,No One Feels Happy Violence for Koko (Da...,218
11qez,The Dead Weather,The Difference Between Us,925
1crkp,Little Dragon,Ritual Union,11718
1250m,Sebastien Drums + Avicii,My Feelings For You (Original Mix),6912
1zaf3,holychild,Happy With Me,5043
26y2b,Oh Wonder,Shark,8713
24ppt,theneighbourhood,Jealou$y (feat. Casey Veggies & 100s),4003
1zrjj,DAWA,Roll The Dice (Dinner Date Remix),1711
1zwkk,Sufjan Stevens,Take Me,1271
24teg,Broke for Free,Summer Spliffs,8072
24ts5,MØ,Don't Wanna Dance (Zimmer Remix),6308
23aqx,Andrew Bird,The Fake Headlines (The New Pornographer...,895
20eh0,bretonlabs,ENVY,1811
24vvd,Disclosure,Latch (Saul Sweet Remix),3946
26x02,Montgomery,Piñata,2312
22rst,Vancouver Sleep Clinic,Flaws,2722
1t994,Foals,Late Night,563
211th,The SAME,Chasing the Light,5744
1kd8n,Xylos,Summerlong,1643
1z95a,ODESZA,Without You,11502
1zwta,James Vincent McMorrow,Cavalier,7718
27ak0,Black Coast,TRNDSTTR feat. M. Maggie,1862
24nf9,Conner Youngblood,Australia,1306
1znvt,Henry Green,Electric Feel (Kygo Remix),11496
